mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro
0.007252216339111328,0.0005387461442782447,0.011877298355102539,0.0005799691966476676,gini,6,"{'criterion': 'gini', 'max_depth': 6}",1.0,1.0,1.0,0.9583333333333334,1.0,0.9916666666666668,0.016666666666666653,1,1.0,1.0,1.0,0.9602339181286549,1.0,0.992046783625731,0.015906432748538046,1
0.00623779296875,0.0008901135644434215,0.011125802993774414,0.0015585952702794922,gini,8,"{'criterion': 'gini', 'max_depth': 8}",1.0,1.0,1.0,0.9583333333333334,1.0,0.9916666666666668,0.016666666666666653,1,1.0,1.0,1.0,0.9602339181286549,1.0,0.992046783625731,0.015906432748538046,1
0.006357145309448242,0.00033819351977985434,0.011914920806884766,0.0010899454894651908,gini,10,"{'criterion': 'gini', 'max_depth': 10}",1.0,1.0,1.0,0.9583333333333334,1.0,0.9916666666666668,0.016666666666666653,1,1.0,1.0,1.0,0.9602339181286549,1.0,0.992046783625731,0.015906432748538046,1
0.006808710098266601,0.0004430743932539456,0.011669540405273437,0.0007228372672497429,entropy,6,"{'criterion': 'entropy', 'max_depth': 6}",1.0,1.0,1.0,0.9583333333333334,1.0,0.9916666666666668,0.016666666666666653,1,1.0,1.0,1.0,0.9602339181286549,1.0,0.992046783625731,0.015906432748538046,1
0.008275365829467774,0.0004915046651185084,0.013646554946899415,0.0010157100617404185,entropy,8,"{'criterion': 'entropy', 'max_depth': 8}",1.0,1.0,1.0,0.9583333333333334,1.0,0.9916666666666668,0.016666666666666653,1,1.0,1.0,1.0,0.9602339181286549,1.0,0.992046783625731,0.015906432748538046,1
0.008723020553588867,0.0032008895549571815,0.016225528717041016,0.004625685238462126,entropy,10,"{'criterion': 'entropy', 'max_depth': 10}",1.0,1.0,1.0,0.9583333333333334,1.0,0.9916666666666668,0.016666666666666653,1,1.0,1.0,1.0,0.9602339181286549,1.0,0.992046783625731,0.015906432748538046,1
